# Generated by mutraff_edges_csv.py , by alvaro.paricio@uah.es
id,lat,long
259222625#2,3627841240,258581436
259222626,2081292439,422995955
259646800,2650770160,2650770159
259646801#0,2650770159,364543115
259646801#1,364543115,1060459258
259646801#2,1060459258,364542909
26141576#0,286280828,286280848
26141576#1,286280848,286280847
26141576#2,286280847,286280846
26141576#3,286280846,286280845
26141576#4,286280845,286280855
26141576#5,286280855,286280843
26141576#6,286280843,286280842
26141576#7,286280842,286280841
26141576#8,286280841,286280840
26141576#9,286280840,286280828
26141598,286280840,286280476
26141600,286280476,286280866
26141609,286280957,1629726313
26141610#0,286280846,1629726992
26141610#1,1629726992,286280980
26141615,246253351,286280957
26141622#0,286280980,1629726785
26141622#1,1629726785,370599772
26141633,286280980,286280845
261742392#0,2673366906,2669490018
261742392#1,2669490018,311472336
261742392#2,311472336,2606197911
261742393#0,311472525,311472526
261742393#1,311472526,311472527
261742393#2,311472527,311472529
261742393#3,311472529,672791145
261742394#0,2673367000,1195985515
261742394#1,1195985515,311472525
261742394#2,311472525,311472402
261742395,2673366967,2673366966
261742416,2609735006,259716702
262718090#0,2683716331,2683716337
262718090#1,2683716337,3978090743
262718090#2,3978090743,2683716338
262718090#3,2683716338,2683716332
262725939#0,2683789705,2683789711
262725939#1,2683789711,2683789714
26419353,258589175,258589174
27540909#0,2565206248,1329797954
27540909#1,1329797954,302331424
27540909#2,302331424,2565206218
27540909#3,2565206218,1329797972
27540909#4,1329797972,1329797941
27540909#5,1329797941,259134777
27540909#6,259134777,2565206248
27540918,259134774,302331428
27540921,2582837752,259134774
27540950#0,4241990631,4241990635
27540950#1,4241990635,258589175
27540987,302332051,913949009
27541014#0,246650720,302332270
27541014#1,302332270,302332271
278178991,2825983445,422998159
28016902,307644686,1619218488
280996846,2850230232,3577719437
280996848#0,1637896902,2850230242
280996848#1,2850230242,3577719421
280996848#2,3577719421,2850230224
280996849,420418861,2850230229
280996850,2850230226,2850230218
280996851#0,2850230226,2850230244
280996851#1,2850230244,420418863
280996855#0,2850230241,2850230248
280996855#1,2850230248,2850230246
280996855#2,2850230246,2850230224
280996855#3,2850230224,2850230218
280996855#4,2850230218,2850230229
280996855#5,2850230229,2850230232
280996855#6,2850230232,2850230241
280996856#0,2850230246,3577719422
280996856#1,3577719422,599016170
28115839,246054446,246054621
28115843,246054445,246054446
28115850,246249368,246249369
28115854,246249369,246249473
28343677#0,2645728031,422995955
28343677#1,422995955,3976099145
28343677#2,3976099145,3847077133
28343677#3,3847077133,914796426
28343677#4,914796426,3976106814
28343677#5,3976106814,1060458670
28343685#0,311296581,311296620
28343685#1,311296620,311296598
28343685#2,311296598,422996619
28343685#3,422996619,311422042
28343685#4,311422042,2619592937
28343685#5,2619592937,2619592936
28343686#0,2619592936,2619592938
28343686#1,2619592938,311422041
28343686#10,4208073087,311296615
28343686#2,311422041,423001640
28343686#3,423001640,3052530905
28343686#4,3052530905,423001643
28343686#5,423001643,2825988603
28343686#6,2825988603,370531690
28343686#7,370531690,2301363283
28343686#8,2301363283,2301363284
28343686#9,2301363284,4208073087
28343693#0,311296620,3005727851
28343693#1,3005727851,370531568
28343693#2,370531568,2565206270
28343711,311296684,2640057346
28343712#0,311296687,3976237690
28343712#1,3976237690,3976237688
28343712#2,3976237688,3976237686
28343712#3,3976237686,1705071474
28343712#4,1705071474,311422090
28343712#5,311422090,311422109
28343712#6,311422109,3976235554
28343712#7,3976235554,3976233670
28343712#8,3976233670,311296691
28343714#0,259134783,3976233669
28343714#1,3976233669,311422105
28343714#2,311422105,311422057
28343714#3,311422057,1705071565
28343714#4,1705071565,3976233672
28343714#5,3976233672,311296692
28343716#0,259134793,1060458932
28343716#1,1060458932,3976233242
28343716#10,423006630,3976233248
28343716#11,3976233248,3976233667
28343716#12,3976233667,311296716
28343716#2,3976233242,3976233665
28343716#3,3976233665,311422167
28343716#4,311422167,311422191
28343716#5,311422191,3976233244
28343716#6,3976233244,311422131
28343716#7,311422131,3976233246
28343716#8,3976233246,311422122
28343716#9,311422122,423006630
28343718#0,311296725,2081286185
28343718#1,2081286185,311296748
28343724#0,366191917,311472335
28343724#1,311472335,1053030653
28343724#2,1053030653,311296771
28343724#3,311296771,311296772
28343724#4,311296772,311296773
28343724#5,311296773,1053030665
28343724#6,1053030665,1053030598
28343724#7,1053030598,3382141071
28343724#8,3382141071,2565206264
28343725#0,259090881,3765806526
28343725#1,3765806526,423000774
28343725#2,423000774,423000711
28343725#3,423000711,3631502282
28343725#4,3631502282,311296794
28343727#0,370531130,1849049443
28343727#1,1849049443,311296807
28343728#0,259096246,3005240775
28343728#1,3005240775,1930321926
28343728#2,1930321926,259091004
28343728#3,259091004,3972432544
28343728#4,3972432544,258721277
28343753#0,1351118606,1373121208
28343753#1,1373121208,886635214
28343754,311296898,1373121225
28343755#0,311296898,1373121229
28343755#1,1373121229,1351118620
28343755#2,1351118620,311296912
28343755#3,311296912,311296913
28343758#0,311296916,2618947198
28343758#1,2618947198,259133569
28343768#0,259862916,2337282837
28343768#1,2337282837,311296991
28343768#2,311296991,311421970
28343768#3,311421970,311421964
28343768#4,311421964,2590644170
28343768#5,2590644170,2590644168
28343768#6,2590644168,3861171193
28343768#7,3861171193,311296992
28343782#0,573531616,364521907
28343782#1,364521907,364521813
28343782#2,364521813,573531618
28343782#3,573531618,259096353
28343782#4,259096353,259090954
28343782#5,259090954,573531620
28343782#6,573531620,364521738
28343782#7,364521738,573531616
28355491#0,311421731,2622360234
28355491#1,2622360234,1376907404
28355491#2,1376907404,259862789
28355491#3,259862789,259862790
28355493,259862788,259862789
28355497,259134178,311421743
28355498,259134179,311421744
28355499,311421745,311421746
28355500#0,1379337515,311421761
28355500#1,311421761,311421762
28355503,311421797,311421761
28355505#0,311421798,311421797
28355505#1,311421797,259094470
28355509,311421827,311421841
28355510,259094463,311421797
28355525,311421858,311421852
28355526,311421863,311421862
28355528,311421869,259094463
28355530,311421872,311421883
28355532#0,311421884,311421888
28355532#1,311421888,1379337442
28355532#2,1379337442,311421888
28355534,311421890,311421891
28355535#0,1376906562,311421892
28355535#1,311421892,311421893
28355545#0,311421918,3815389398
28355545#1,3815389398,1641127150
28355546#0,259134217,311421950
28355546#1,311421950,311421951
28355546#2,311421951,3815389405
28355546#3,3815389405,3815388754
28355550,260697912,311421962
28355552#0,311421964,4112476949
28355552#1,4112476949,370872747
28355552#2,370872747,2622854513
28355552#3,2622854513,311421975
28355552#4,311421975,1688988688
28355552#5,1688988688,2622854522
28355552#6,2622854522,311421968
28355553#0,311421970,2622854519
28355553#1,2622854519,1688988703
28355555,311421974,311421975
28355558,311422020,311422021
28355559#0,259092057,370873579
28355559#1,370873579,311422021
28355559#2,311422021,1705695861
28355559#3,1705695861,259091882
28355562,259094114,259091882
28355565#0,311422029,2027166052
28355565#1,2027166052,423000692
28355566#0,422996618,422996619
28355566#1,422996619,311422036
28355568#0,311422042,3763175755
28355568#1,3763175755,311422045
28355570#0,311422049,3976905655
28355570#1,3976905655,311422052
28355571#0,259134800,2683789714
28355571#1,2683789714,2683716331
28355571#2,2683716331,311422054
28355572#0,311422056,3941545370
28355572#1,3941545370,3045840585
28355572#2,3045840585,3941545368
28355572#3,3941545368,311422055
28355584,311422109,311422105
28355585,311422120,311422122
28355587,311422127,311422131
28355589,311422161,311422167
28355598,311422191,311422195
28355601,311422198,2081286178
28355604#0,311422240,2300749034
28355604#1,2300749034,311422245
28355604#2,311422245,259134788
28355689,1404485736,370326235
28359585#0,311472299,366200481
28359585#1,366200481,672773528
28359585#2,672773528,366191922
28359585#3,366191922,311472334
28359589#0,3344831150,311472361
28359589#1,311472361,259716658
28359589#2,259716658,311472359
28359589#3,311472359,3344831150
28359590#0,311472365,311472398
28359590#1,311472398,2639802834
28359590#2,2639802834,311472366
28359593#0,311472373,2608202729
28359593#1,2608202729,311472376
28359594#0,311472377,2608202731
28359594#1,2608202731,311472378
28359595#0,259133911,2608202733
28359595#1,2608202733,311472379
28359602#0,311472380,493902357
28359602#1,493902357,2608202734
28359602#2,2608202734,311472398
28359604#0,1195985289,311472434
28359604#1,311472434,1195985289
28359605,311472401,311472410
28359606#0,311472403,311472411
28359606#1,311472411,672791132
28359606#2,672791132,311472526
28359606#3,311472526,311472404
28359608#0,672791142,672791148
28359608#1,672791148,311472527
28359608#2,311472527,259133908
28359613#0,1195985464,1195985654
28359613#1,1195985654,311472408
28359614,311472515,311472525
28359617#0,672791138,311472430
28359617#1,311472430,311472432
28359617#2,311472432,311472403
28359617#3,311472403,2027052030
28359617#4,2027052030,311472401
28359617#5,311472401,1195985378
28359617#6,1195985378,1195985748
28359617#7,1195985748,311472434
28359619#0,1195985654,311472408
28359619#1,311472408,311472444
28359619#2,311472444,311472502
28359619#3,311472502,2673366967
28359619#4,2673366967,2673366966
28359619#5,2673366966,1195985321
28359622,311472444,311472492
28359625,311472507,311472502
28359628#0,259133897,2608202736
28359628#1,2608202736,311472530
28359659,247048772,1195985676
28359660,29277358,311472745
28359661#0,319990333,3380256500
28359661#1,3380256500,3380256517
28359661#2,3380256517,311472885
28359661#3,311472885,311472750
28359662#0,311472792,1771994388
28359662#1,1771994388,311472794
28359667,311472876,311472884
28359669#0,319990109,311472874
28359669#1,311472874,311472879
28359669#2,311472879,311472794
28359669#3,311472794,901860484
28359670,1771994388,311472874
28359673,311472879,311472884
28359676,311472885,311472890
28359678,1053030065,311472897
28359681,247047623,1060459065
29089902#0,311472361,1629726192
29089902#1,1629726192,311472376
29089902#2,311472376,311472378
29089902#3,311472378,311472362
29089907#0,3344831145,311472362
29089907#1,311472362,311472365
29089907#2,311472365,311472379
29089907#3,311472379,3344831145
29089912#0,3344831140,311472366
29089912#1,311472366,311472627
29089912#2,311472627,311472530
29089912#3,311472530,3344831140
29089930#0,311472745,319990107
29089930#1,319990107,319990109
29089930#2,319990109,311472890
29089930#3,311472890,319990113
29089930#4,319990113,311472745
29089932#0,319990113,319990333
29089932#1,319990333,3380255969
29089932#2,3380255969,3380255961
29089932#3,3380255961,319990262
29287011,259133785,259133786
29287032,247115255,247047059
29287039,247047059,247115256
29287875#0,3344853559,322072518
29287875#1,322072518,1008996094
29287875#2,1008996094,322086116
29287875#3,322086116,322072783
29287875#4,322072783,322072525
29287875#5,322072525,3344853559
29287879#0,246250315,1103871224
29287879#1,1103871224,322072532
29287879#2,322072532,322072518
29287890#0,322072525,322072638
29287890#1,322072638,322072529
29288133#0,322074321,322074660
29288133#1,322074660,322074658
29288133#2,322074658,322074656
29288133#3,322074656,322074655
29288133#4,322074655,1008995876
29288133#5,1008995876,322074321
29288160,322074485,322074486
29288176#0,3344833361,322074583
29288176#1,322074583,322074584
29288176#2,322074584,322074585
29288176#3,322074585,322074586
29288176#4,322074586,322074587
29288176#5,322074587,322074588
29288176#6,322074588,3344833361
29288179#0,322074656,1008996028
29288179#1,1008996028,322074619
29288179#2,322074619,322074620
29288179#3,322074620,1008995980
29288185,322074321,322074485
29288211,322074619,322074584
29289529#0,322074583,1726866526
29289529#1,1726866526,322074620
29289538#0,1008996094,322087203
29289538#1,322087203,1726866522
29289538#2,1726866522,322074588
29289557,322074623,322085637
29289561#0,322072532,1452918531
29289561#1,1452918531,322087107
29289561#2,322087107,2229433307
29289561#3,2229433307,2229433302
29289561#4,2229433302,322085670
29289561#5,322085670,2229433295
29289561#6,2229433295,322085671
29289567#0,3344833375,322085671
29289567#1,322085671,1008995834
29289567#2,1008995834,1008995952
29289567#3,1008995952,322085672
29289567#4,322085672,1008995980
29289567#5,1008995980,1008996080
29289567#6,1008996080,3344833375
29289581#0,322085855,322085846
29289581#1,322085846,322087372
29289581#2,322087372,3897052695
29289581#3,3897052695,322086510
29289625#0,637776215,322086020
29289625#1,322086020,322074587
29289631,322086003,322086043
29289637,322086059,322086045
29289639#0,322074585,2624118327
29289639#1,2624118327,2624118322
29289639#2,2624118322,322086043
29289639#3,322086043,322086045
29289639#4,322086045,322086902
29289639#5,322086902,322086010
29289645#0,322086116,322086112
29289645#1,322086112,1103871077
29289645#2,1103871077,322086130
29289647,258584311,322086012
29289650#0,322086123,1619218324
29289650#1,1619218324,3617365743
29289682#0,322086510,322086509
29289682#1,322086509,3897052696
29289682#2,3897052696,322086508
29289682#3,322086508,322074658
29289692#0,322086045,3897056969
29289692#1,3897056969,3897056967
29289692#10,322086591,3897052730
29289692#11,3897052730,3897052728
29289692#12,3897052728,3897052726
29289692#13,3897052726,3897052724
29289692#14,3897052724,3897052722
29289692#15,3897052722,3897052720
29289692#16,3897052720,3897052718
29289692#17,3897052718,3897052716
29289692#18,3897052716,3897052714
29289692#19,3897052714,3897052712
29289692#2,3897056967,3897056965
29289692#20,3897052712,3897052710
29289692#21,3897052710,3897052708
29289692#22,3897052708,3897052706
29289692#23,3897052706,3897052704
29289692#24,3897052704,3897052702
29289692#25,3897052702,3897052700
29289692#26,3897052700,3897052698
29289692#27,3897052698,322086509
29289692#3,3897056965,3897056963
29289692#4,3897056963,3897056961
29289692#5,3897056961,3897056960
29289692#6,3897056960,3897056958
29289692#7,3897056958,3897056656
29289692#8,3897056656,3897052735
29289692#9,3897052735,322086591
295421954,996950238,996950321
